	PHASE	TYPE	ORIGINAL	ACTUAL	UP	DP	position	position_UP	position_DP	phoneme	phon_prob	error
8353	Post_Novel2	Novel2	bArg@n	bArg@n	?	?	1	?	?	b	0.05868	1.88265
8354	Post_Novel2	Novel2	bArg@n	bArg@n	?	?	2	?	?	A	0.06968	1.86063
8355	Post_Novel2	Novel2	bArg@n	bArg@n	?	?	3	?	?	r	0.33333	1.33333
8356	Post_Novel2	Novel2	bArg@n	bArg@n	?	?	4	?	?	g	0.08000	1.84000
8357	Post_Novel2	Novel2	bArg@n	bArg@n	?	?	5	?	?	@	1.00000	0.00000
8358	Post_Novel2	Novel2	bArg@n	bArg@n	?	?	6	?	?	n	0.75000	0.50000
8359	Post_Novel2	Novel2	be@n@t	be@n@t	?	?	1	?	?	b	0.05868	1.88265
8360	Post_Novel2	Novel2	be@n@t	be@n@t	?	?	2	?	?	e	0.02851	1.94299
8361	Post_Novel2	Novel2	be@n@t	be@n@t	?	?	3	?	?	@	0.06452	1.87097
8362	Post_Novel2	Novel2	be@n@t	be@n@t	?	?	4	?	?	n	0.75000	0.50000
8363	Post_Novel2	Novel2	be@n@t	be@n@t	?	?	5	?	?	@	0.66667	0.66667
8364	Post_Novel2	Novel2	be@n@t	be@n@t	?	?	6	?	?	t	1.00000	0.00000
8365	Post_Novel2	Novel2	bIkini	bIkini	?	?	1	?	?	b	0.05868	1.88265
8366	Post_Novel2	Novel2	bIkini	bIkini	?	?	2	?	?	I	0.10045	1.79910
8367	Post_Novel2	Novel2	bIkini	bIkini	?	?	3	?	?	k	0.06306	1.87387
8368	Post_Novel2	Novel2	bIkini	bIkini	?	?	4	?	?	i	0.21429	1.57143
8369	Post_Novel2	Novel2	bIkini	bIkini	?	?	5	?	?	n	1.00000	0.00000
8370	Post_Novel2	Novel2	bIkini	bIkini	?	?	6	?	?	i	0.66667	0.66667
8371	Post_Novel2	Novel2	brambL	brambL	?	?	1	?	?	b	0.05868	1.88265
8372	Post_Novel2	Novel2	brambL	brambL	?	?	2	?	?	r	0.15882	1.68235
8373	Post_Novel2	Novel2	brambL	brambL	?	?	3	?	?	a	0.09972	1.80057
8374	Post_Novel2	Novel2	brambL	brambL	?	?	4	?	?	m	0.08571	1.82857
8375	Post_Novel2	Novel2	brambL	brambL	?	?	5	?	?	b	1.00000	0.00000
8376	Post_Novel2	Novel2	brambL	brambL	?	?	6	?	?	L	0.66667	0.66667
8377	Post_Novel2	Novel2	bVf@lo	bVf@lo	?	?	1	?	?	b	0.05868	1.88265
8378	Post_Novel2	Novel2	bVf@lo	bVf@lo	?	?	2	?	?	V	0.06923	1.86154
8379	Post_Novel2	Novel2	bVf@lo	bVf@lo	?	?	3	?	?	f	0.05882	1.88235
8380	Post_Novel2	Novel2	bVf@lo	bVf@lo	?	?	4	?	?	@	0.62500	0.75000
8381	Post_Novel2	Novel2	bVf@lo	bVf@lo	?	?	5	?	?	l	0.60000	0.80000
8382	Post_Novel2	Novel2	bVf@lo	bVf@lo	?	?	6	?	?	o	1.00000	0.00000
8383	Post_Novel2	Novel2	kab#re	kab#re	?	?	1	?	?	k	0.09011	1.81978
8384	Post_Novel2	Novel2	kab#re	kab#re	?	?	2	?	?	a	0.11491	1.77018
8385	Post_Novel2	Novel2	kab#re	kab#re	?	?	3	?	?	b	0.03077	1.93846
8386	Post_Novel2	Novel2	kab#re	kab#re	?	?	4	?	?	#	0.18182	1.63636
8387	Post_Novel2	Novel2	kab#re	kab#re	?	?	5	?	?	r	1.00000	0.00000
8388	Post_Novel2	Novel2	kab#re	kab#re	?	?	6	?	?	e	0.50000	1.00000
8389	Post_Novel2	Novel2	kanj@n	kanj@n	?	?	1	?	?	k	0.09011	1.81978
8390	Post_Novel2	Novel2	kanj@n	kanj@n	?	?	2	?	?	a	0.11491	1.77018
8391	Post_Novel2	Novel2	kanj@n	kanj@n	?	?	3	?	?	n	0.18205	1.63590
8392	Post_Novel2	Novel2	kanj@n	kanj@n	?	?	4	?	?	j	0.05797	1.88406
8393	Post_Novel2	Novel2	kanj@n	kanj@n	?	?	5	?	?	@	1.00000	0.00000
8394	Post_Novel2	Novel2	kanj@n	kanj@n	?	?	6	?	?	n	0.75000	0.50000
8395	Post_Novel2	Novel2	k@sino	k@sino	?	?	1	?	?	k	0.09011	1.81978
8396	Post_Novel2	Novel2	k@sino	k@sino	?	?	2	?	?	@	0.20359	1.59281
8397	Post_Novel2	Novel2	k@sino	k@sino	?	?	3	?	?	s	0.00434	1.99132
8398	Post_Novel2	Novel2	k@sino	k@sino	?	?	4	?	?	i	0.66667	0.66667
8399	Post_Novel2	Novel2	k@sino	k@sino	?	?	5	?	?	n	1.00000	0.00000
8400	Post_Novel2	Novel2	k@sino	k@sino	?	?	6	?	?	o	0.50000	1.00000
8401	Post_Novel2	Novel2	COkl@t	COkl@t	?	?	1	?	?	C	0.00905	1.98189
8402	Post_Novel2	Novel2	COkl@t	COkl@t	?	?	2	?	?	O	0.03226	1.93548
8403	Post_Novel2	Novel2	COkl@t	COkl@t	?	?	3	?	?	k	0.45455	1.09091
8404	Post_Novel2	Novel2	COkl@t	COkl@t	?	?	4	?	?	l	0.50000	1.00000
8405	Post_Novel2	Novel2	COkl@t	COkl@t	?	?	5	?	?	@	1.00000	0.00000
8406	Post_Novel2	Novel2	COkl@t	COkl@t	?	?	6	?	?	t	0.50000	1.00000
8407	Post_Novel2	Novel2	kobOlt	kobOlt	?	?	1	?	?	k	0.09011	1.81978
8408	Post_Novel2	Novel2	kobOlt	kobOlt	?	?	2	?	?	o	0.04744	1.90513
8409	Post_Novel2	Novel2	kobOlt	kobOlt	?	?	3	?	?	b	0.01863	1.96273
8410	Post_Novel2	Novel2	kobOlt	kobOlt	?	?	4	?	?	O	0.66667	0.66667
8411	Post_Novel2	Novel2	kobOlt	kobOlt	?	?	5	?	?	l	1.00000	0.00000
8412	Post_Novel2	Novel2	kobOlt	kobOlt	?	?	6	?	?	t	0.50000	1.00000
8413	Post_Novel2	Novel2	kAstum	kAstum	?	?	1	?	?	k	0.09011	1.81978
8414	Post_Novel2	Novel2	kAstum	kAstum	?	?	2	?	?	A	0.14909	1.70183
8415	Post_Novel2	Novel2	kAstum	kAstum	?	?	3	?	?	s	0.00988	1.98024
8416	Post_Novel2	Novel2	kAstum	kAstum	?	?	4	?	?	t	1.00000	0.00000
8417	Post_Novel2	Novel2	kAstum	kAstum	?	?	5	?	?	u	1.00000	0.00000
8418	Post_Novel2	Novel2	kAstum	kAstum	?	?	6	?	?	m	0.80000	0.40000
8419	Post_Novel2	Novel2	kuskus	kuskus	?	?	1	?	?	k	0.09011	1.81978
8420	Post_Novel2	Novel2	kuskus	kuskus	?	?	2	?	?	u	0.00854	1.98291
8421	Post_Novel2	Novel2	kuskus	kuskus	?	?	3	?	?	s	0.07407	1.85185
8422	Post_Novel2	Novel2	kuskus	kuskus	?	?	4	?	?	k	1.00000	0.00000
8423	Post_Novel2	Novel2	kuskus	kuskus	?	?	5	?	?	u	0.50000	1.00000
8424	Post_Novel2	Novel2	kuskus	kuskus	?	?	6	?	?	s	1.00000	0.00000
8425	Post_Novel2	Novel2	kr@vas	kr@vas	?	?	1	?	?	k	0.09011	1.81978
8426	Post_Novel2	Novel2	kr@vas	kr@vas	?	?	2	?	?	r	0.11402	1.77195
8427	Post_Novel2	Novel2	kr@vas	kr@vas	?	?	3	?	?	@	0.02067	1.95866
8428	Post_Novel2	Novel2	kr@vas	kr@vas	?	?	4	?	?	v	0.37500	1.25000
8429	Post_Novel2	Novel2	kr@vas	kr@vas	?	?	5	?	?	a	1.00000	0.00000
8430	Post_Novel2	Novel2	kr@vas	kr@vas	?	?	6	?	?	s	0.33333	1.33333
8431	Post_Novel2	Novel2	dAlfIn	dAlfIn	?	?	1	?	?	d	0.06165	1.87670
8432	Post_Novel2	Novel2	dAlfIn	dAlfIn	?	?	2	?	?	A	0.04220	1.91559
8433	Post_Novel2	Novel2	dAlfIn	dAlfIn	?	?	3	?	?	l	0.13265	1.73469
8434	Post_Novel2	Novel2	dAlfIn	dAlfIn	?	?	4	?	?	f	0.25000	1.50000
8435	Post_Novel2	Novel2	dAlfIn	dAlfIn	?	?	5	?	?	I	1.00000	0.00000
8436	Post_Novel2	Novel2	dAlfIn	dAlfIn	?	?	6	?	?	n	0.66667	0.66667
8437	Post_Novel2	Novel2	dVnJ@n	dVnJ@n	?	?	1	?	?	d	0.06165	1.87670
8438	Post_Novel2	Novel2	dVnJ@n	dVnJ@n	?	?	2	?	?	V	0.03488	1.93023
8439	Post_Novel2	Novel2	dVnJ@n	dVnJ@n	?	?	3	?	?	n	0.07407	1.85185
8440	Post_Novel2	Novel2	dVnJ@n	dVnJ@n	?	?	4	?	?	J	0.50000	1.00000
8441	Post_Novel2	Novel2	dVnJ@n	dVnJ@n	?	?	5	?	?	@	1.00000	0.00000
8442	Post_Novel2	Novel2	dVnJ@n	dVnJ@n	?	?	6	?	?	n	0.50000	1.00000
8443	Post_Novel2	Novel2	fanfEr	fanfEr	?	?	1	?	?	f	0.04779	1.90442
8444	Post_Novel2	Novel2	fanfEr	fanfEr	?	?	2	?	?	a	0.05667	1.88667
8445	Post_Novel2	Novel2	fanfEr	fanfEr	?	?	3	?	?	n	0.20588	1.58824
8446	Post_Novel2	Novel2	fanfEr	fanfEr	?	?	4	?	?	f	0.10000	1.80000
8447	Post_Novel2	Novel2	fanfEr	fanfEr	?	?	5	?	?	E	1.00000	0.00000
8448	Post_Novel2	Novel2	fanfEr	fanfEr	?	?	6	?	?	r	1.00000	0.00000
8449	Post_Novel2	Novel2	fiasko	fiasko	?	?	1	?	?	f	0.04779	1.90442
8450	Post_Novel2	Novel2	fiasko	fiasko	?	?	2	?	?	i	0.03889	1.92222
8451	Post_Novel2	Novel2	fiasko	fiasko	?	?	3	?	?	a	0.02899	1.94203
8452	Post_Novel2	Novel2	fiasko	fiasko	?	?	4	?	?	s	1.00000	0.00000
8453	Post_Novel2	Novel2	fiasko	fiasko	?	?	5	?	?	k	1.00000	0.00000
8454	Post_Novel2	Novel2	fiasko	fiasko	?	?	6	?	?	o	1.00000	0.00000
8455	Post_Novel2	Novel2	fiEst@	fiEst@	?	?	1	?	?	f	0.04779	1.90442
8456	Post_Novel2	Novel2	fiEst@	fiEst@	?	?	2	?	?	i	0.03889	1.92222
8457	Post_Novel2	Novel2	fiEst@	fiEst@	?	?	3	?	?	E	0.02899	1.94203
8458	Post_Novel2	Novel2	fiEst@	fiEst@	?	?	4	?	?	s	1.00000	0.00000
8459	Post_Novel2	Novel2	fiEst@	fiEst@	?	?	5	?	?	t	1.00000	0.00000
8460	Post_Novel2	Novel2	fiEst@	fiEst@	?	?	6	?	?	@	1.00000	0.00000
8461	Post_Novel2	Novel2	flImzi	flImzi	?	?	1	?	?	f	0.04779	1.90442
8462	Post_Novel2	Novel2	flImzi	flImzi	?	?	2	?	?	l	0.16222	1.67556
8463	Post_Novel2	Novel2	flImzi	flImzi	?	?	3	?	?	I	0.08562	1.82877
8464	Post_Novel2	Novel2	flImzi	flImzi	?	?	4	?	?	m	0.08000	1.84000
8465	Post_Novel2	Novel2	flImzi	flImzi	?	?	5	?	?	z	1.00000	0.00000
8466	Post_Novel2	Novel2	flImzi	flImzi	?	?	6	?	?	i	0.50000	1.00000
8467	Post_Novel2	Novel2	flAtsm	flAtsm	?	?	1	?	?	f	0.04779	1.90442
8468	Post_Novel2	Novel2	flAtsm	flAtsm	?	?	2	?	?	l	0.16222	1.67556
8469	Post_Novel2	Novel2	flAtsm	flAtsm	?	?	3	?	?	A	0.04110	1.91781
8470	Post_Novel2	Novel2	flAtsm	flAtsm	?	?	4	?	?	t	0.16667	1.66667
8471	Post_Novel2	Novel2	flAtsm	flAtsm	?	?	5	?	?	s	1.00000	0.00000
8472	Post_Novel2	Novel2	flAtsm	flAtsm	?	?	6	?	?	m	0.50000	1.00000
8473	Post_Novel2	Novel2	fOrmj@l@	fOrmj@l@	?	?	1	?	?	f	0.04779	1.90442
8474	Post_Novel2	Novel2	fOrmj@l@	fOrmj@l@	?	?	2	?	?	O	0.10889	1.78222
8475	Post_Novel2	Novel2	fOrmj@l@	fOrmj@l@	?	?	3	?	?	r	0.84184	0.31633
8476	Post_Novel2	Novel2	fOrmj@l@	fOrmj@l@	?	?	4	?	?	m	0.22222	1.55556
8477	Post_Novel2	Novel2	fOrmj@l@	fOrmj@l@	?	?	5	?	?	j	0.28571	1.42857
8478	Post_Novel2	Novel2	fOrmj@l@	fOrmj@l@	?	?	6	?	?	@	1.00000	0.00000
8479	Post_Novel2	Novel2	fOrmj@l@	fOrmj@l@	?	?	7	?	?	l	0.90000	0.20000
8480	Post_Novel2	Novel2	fOrmj@l@	fOrmj@l@	?	?	8	?	?	@	0.22222	1.55556
8481	Post_Novel2	Novel2	fOrC@n	fOrC@n	?	?	1	?	?	f	0.04779	1.90442
8482	Post_Novel2	Novel2	fOrC@n	fOrC@n	?	?	2	?	?	O	0.10889	1.78222
8483	Post_Novel2	Novel2	fOrC@n	fOrC@n	?	?	3	?	?	r	0.84184	0.31633
8484	Post_Novel2	Novel2	fOrC@n	fOrC@n	?	?	4	?	?	C	0.03086	1.93827
8485	Post_Novel2	Novel2	fOrC@n	fOrC@n	?	?	5	?	?	@	0.60000	0.80000
8486	Post_Novel2	Novel2	fOrC@n	fOrC@n	?	?	6	?	?	n	0.66667	0.66667
8487	Post_Novel2	Novel2	kImono	kImono	?	?	1	?	?	k	0.09011	1.81978
8488	Post_Novel2	Novel2	kImono	kImono	?	?	2	?	?	I	0.02269	1.95463
8489	Post_Novel2	Novel2	kImono	kImono	?	?	3	?	?	m	0.02597	1.94805
8490	Post_Novel2	Novel2	kImono	kImono	?	?	4	?	?	o	1.00000	0.00000
8491	Post_Novel2	Novel2	kImono	kImono	?	?	5	?	?	n	0.50000	1.00000
8492	Post_Novel2	Novel2	kImono	kImono	?	?	6	?	?	o	1.00000	0.00000
8493	Post_Novel2	Novel2	l@mEnt	l@mEnt	?	?	1	?	?	l	0.03186	1.93628
8494	Post_Novel2	Novel2	l@mEnt	l@mEnt	?	?	2	?	?	@	0.02000	1.96000
8495	Post_Novel2	Novel2	l@mEnt	l@mEnt	?	?	3	?	?	m	0.12500	1.75000
8496	Post_Novel2	Novel2	l@mEnt	l@mEnt	?	?	4	?	?	E	1.00000	0.00000
8497	Post_Novel2	Novel2	l@mEnt	l@mEnt	?	?	5	?	?	n	0.66667	0.66667
8498	Post_Novel2	Novel2	l@mEnt	l@mEnt	?	?	6	?	?	t	1.00000	0.00000
8499	Post_Novel2	Novel2	lEkt#n	lEkt#n	?	?	1	?	?	l	0.03186	1.93628
8500	Post_Novel2	Novel2	lEkt#n	lEkt#n	?	?	2	?	?	E	0.12000	1.76000
8501	Post_Novel2	Novel2	lEkt#n	lEkt#n	?	?	3	?	?	k	0.06944	1.86111
8502	Post_Novel2	Novel2	lEkt#n	lEkt#n	?	?	4	?	?	t	0.20000	1.60000
8503	Post_Novel2	Novel2	lEkt#n	lEkt#n	?	?	5	?	?	#	1.00000	0.00000
8504	Post_Novel2	Novel2	lEkt#n	lEkt#n	?	?	6	?	?	n	0.50000	1.00000
8505	Post_Novel2	Novel2	lIbito	lIbito	?	?	1	?	?	l	0.03186	1.93628
8506	Post_Novel2	Novel2	lIbito	lIbito	?	?	2	?	?	I	0.16583	1.66833
8507	Post_Novel2	Novel2	lIbito	lIbito	?	?	3	?	?	b	0.12060	1.75879
8508	Post_Novel2	Novel2	lIbito	lIbito	?	?	4	?	?	i	0.16667	1.66667
8509	Post_Novel2	Novel2	lIbito	lIbito	?	?	5	?	?	t	0.50000	1.00000
8510	Post_Novel2	Novel2	lIbito	lIbito	?	?	6	?	?	o	0.50000	1.00000
8511	Post_Novel2	Novel2	me@nez	me@nez	?	?	1	?	?	m	0.05055	1.89890
8512	Post_Novel2	Novel2	me@nez	me@nez	?	?	2	?	?	e	0.04989	1.90021
8513	Post_Novel2	Novel2	me@nez	me@nez	?	?	3	?	?	@	0.04255	1.91489
8514	Post_Novel2	Novel2	me@nez	me@nez	?	?	4	?	?	n	0.50000	1.00000
8515	Post_Novel2	Novel2	me@nez	me@nez	?	?	5	?	?	e	0.50000	1.00000
8516	Post_Novel2	Novel2	me@nez	me@nez	?	?	6	?	?	z	1.00000	0.00000
8517	Post_Novel2	Novel2	mVSrum	mVSrum	?	?	1	?	?	m	0.05055	1.89890
8518	Post_Novel2	Novel2	mVSrum	mVSrum	?	?	2	?	?	V	0.07195	1.85609
8519	Post_Novel2	Novel2	mVSrum	mVSrum	?	?	3	?	?	S	0.04380	1.91241
8520	Post_Novel2	Novel2	mVSrum	mVSrum	?	?	4	?	?	r	0.80000	0.40000
8521	Post_Novel2	Novel2	mVSrum	mVSrum	?	?	5	?	?	u	0.75000	0.50000
8522	Post_Novel2	Novel2	mVSrum	mVSrum	?	?	6	?	?	m	1.00000	0.00000
8523	Post_Novel2	Novel2	napkIn	napkIn	?	?	1	?	?	n	0.02111	1.95779
8524	Post_Novel2	Novel2	napkIn	napkIn	?	?	2	?	?	a	0.08302	1.83396
8525	Post_Novel2	Novel2	napkIn	napkIn	?	?	3	?	?	p	0.13636	1.72727
8526	Post_Novel2	Novel2	napkIn	napkIn	?	?	4	?	?	k	0.37500	1.25000
8527	Post_Novel2	Novel2	napkIn	napkIn	?	?	5	?	?	I	1.00000	0.00000
8528	Post_Novel2	Novel2	napkIn	napkIn	?	?	6	?	?	n	0.66667	0.66667
8529	Post_Novel2	Novel2	Or@J@n	Or@J@n	?	?	1	?	?	O	0.00725	1.98550
8530	Post_Novel2	Novel2	Or@J@n	Or@J@n	?	?	2	?	?	r	0.41544	1.16912
8531	Post_Novel2	Novel2	Or@J@n	Or@J@n	?	?	3	?	?	@	0.15455	1.69091
8532	Post_Novel2	Novel2	Or@J@n	Or@J@n	?	?	4	?	?	J	0.18750	1.62500
8533	Post_Novel2	Novel2	Or@J@n	Or@J@n	?	?	5	?	?	@	1.00000	0.00000
8534	Post_Novel2	Novel2	Or@J@n	Or@J@n	?	?	6	?	?	n	0.66667	0.66667
8535	Post_Novel2	Novel2	p@got@	p@got@	?	?	1	?	?	p	0.07474	1.85052
8536	Post_Novel2	Novel2	p@got@	p@got@	?	?	2	?	?	@	0.03410	1.93179
8537	Post_Novel2	Novel2	p@got@	p@got@	?	?	3	?	?	g	0.03125	1.93750
8538	Post_Novel2	Novel2	p@got@	p@got@	?	?	4	?	?	o	1.00000	0.00000
8539	Post_Novel2	Novel2	p@got@	p@got@	?	?	5	?	?	t	1.00000	0.00000
8540	Post_Novel2	Novel2	p@got@	p@got@	?	?	6	?	?	@	1.00000	0.00000
8541	Post_Novel2	Novel2	pArsli	pArsli	?	?	1	?	?	p	0.07474	1.85052
8542	Post_Novel2	Novel2	pArsli	pArsli	?	?	2	?	?	A	0.08135	1.83730
8543	Post_Novel2	Novel2	pArsli	pArsli	?	?	3	?	?	r	0.32895	1.34211
8544	Post_Novel2	Novel2	pArsli	pArsli	?	?	4	?	?	s	0.14865	1.70270
8545	Post_Novel2	Novel2	pArsli	pArsli	?	?	5	?	?	l	0.18182	1.63636
8546	Post_Novel2	Novel2	pArsli	pArsli	?	?	6	?	?	i	1.00000	0.00000
8547	Post_Novel2	Novel2	pElvIs	pElvIs	?	?	1	?	?	p	0.07474	1.85052
8548	Post_Novel2	Novel2	pElvIs	pElvIs	?	?	2	?	?	E	0.05648	1.88703
8549	Post_Novel2	Novel2	pElvIs	pElvIs	?	?	3	?	?	l	0.05660	1.88679
8550	Post_Novel2	Novel2	pElvIs	pElvIs	?	?	4	?	?	v	0.33333	1.33333
8551	Post_Novel2	Novel2	pElvIs	pElvIs	?	?	5	?	?	I	1.00000	0.00000
8552	Post_Novel2	Novel2	pElvIs	pElvIs	?	?	6	?	?	s	0.33333	1.33333
8553	Post_Novel2	Novel2	pIknIk	pIknIk	?	?	1	?	?	p	0.07474	1.85052
8554	Post_Novel2	Novel2	pIknIk	pIknIk	?	?	2	?	?	I	0.06856	1.86288
8555	Post_Novel2	Novel2	pIknIk	pIknIk	?	?	3	?	?	k	0.21762	1.56477
8556	Post_Novel2	Novel2	pIknIk	pIknIk	?	?	4	?	?	n	0.12195	1.75610
8557	Post_Novel2	Novel2	pIknIk	pIknIk	?	?	5	?	?	I	1.00000	0.00000
8558	Post_Novel2	Novel2	pIknIk	pIknIk	?	?	6	?	?	k	0.80000	0.40000
8559	Post_Novel2	Novel2	p@teto	p@teto	?	?	1	?	?	p	0.07474	1.85052
8560	Post_Novel2	Novel2	p@teto	p@teto	?	?	2	?	?	@	0.03410	1.93179
8561	Post_Novel2	Novel2	p@teto	p@teto	?	?	3	?	?	t	0.32292	1.35417
8562	Post_Novel2	Novel2	p@teto	p@teto	?	?	4	?	?	e	0.09677	1.80645
8563	Post_Novel2	Novel2	p@teto	p@teto	?	?	5	?	?	t	1.00000	0.00000
8564	Post_Novel2	Novel2	p@teto	p@teto	?	?	6	?	?	o	0.66667	0.66667
8565	Post_Novel2	Novel2	prof!l	prof!l	?	?	1	?	?	p	0.07474	1.85052
8566	Post_Novel2	Novel2	prof!l	prof!l	?	?	2	?	?	r	0.27425	1.45151
8567	Post_Novel2	Novel2	prof!l	prof!l	?	?	3	?	?	o	0.09067	1.81865
8568	Post_Novel2	Novel2	prof!l	prof!l	?	?	4	?	?	f	0.05797	1.88406
8569	Post_Novel2	Novel2	prof!l	prof!l	?	?	5	?	?	!	0.75000	0.50000
8570	Post_Novel2	Novel2	prof!l	prof!l	?	?	6	?	?	l	0.66667	0.66667
8571	Post_Novel2	Novel2	pUlpIt	pUlpIt	?	?	1	?	?	p	0.07474	1.85052
8572	Post_Novel2	Novel2	pUlpIt	pUlpIt	?	?	2	?	?	U	0.01314	1.97371
8573	Post_Novel2	Novel2	pUlpIt	pUlpIt	?	?	3	?	?	l	0.32432	1.35135
8574	Post_Novel2	Novel2	pUlpIt	pUlpIt	?	?	4	?	?	p	0.27273	1.45455
8575	Post_Novel2	Novel2	pUlpIt	pUlpIt	?	?	5	?	?	I	1.00000	0.00000
8576	Post_Novel2	Novel2	pUlpIt	pUlpIt	?	?	6	?	?	t	0.66667	0.66667
8577	Post_Novel2	Novel2	rEskju	rEskju	?	?	1	?	?	r	0.05960	1.88079
8578	Post_Novel2	Novel2	rEskju	rEskju	?	?	2	?	?	E	0.14298	1.71403
8579	Post_Novel2	Novel2	rEskju	rEskju	?	?	3	?	?	s	0.10903	1.78193
8580	Post_Novel2	Novel2	rEskju	rEskju	?	?	4	?	?	k	0.14286	1.71429
8581	Post_Novel2	Novel2	rEskju	rEskju	?	?	5	?	?	j	1.00000	0.00000
8582	Post_Novel2	Novel2	rEskju	rEskju	?	?	6	?	?	u	0.80000	0.40000
8583	Post_Novel2	Novel2	rEv@nu	rEv@nu	?	?	1	?	?	r	0.05960	1.88079
8584	Post_Novel2	Novel2	rEv@nu	rEv@nu	?	?	2	?	?	E	0.14298	1.71403
8585	Post_Novel2	Novel2	rEv@nu	rEv@nu	?	?	3	?	?	v	0.09034	1.81931
8586	Post_Novel2	Novel2	rEv@nu	rEv@nu	?	?	4	?	?	@	0.35714	1.28571
8587	Post_Novel2	Novel2	rEv@nu	rEv@nu	?	?	5	?	?	n	0.40000	1.20000
8588	Post_Novel2	Novel2	rEv@nu	rEv@nu	?	?	6	?	?	u	0.75000	0.50000
8589	Post_Novel2	Novel2	skafLd	skafLd	?	?	1	?	?	s	0.11390	1.77220
8590	Post_Novel2	Novel2	skafLd	skafLd	?	?	2	?	?	k	0.10746	1.78508
8591	Post_Novel2	Novel2	skafLd	skafLd	?	?	3	?	?	a	0.10846	1.78308
8592	Post_Novel2	Novel2	skafLd	skafLd	?	?	4	?	?	f	0.08000	1.84000
8593	Post_Novel2	Novel2	skafLd	skafLd	?	?	5	?	?	L	0.75000	0.50000
8594	Post_Novel2	Novel2	skafLd	skafLd	?	?	6	?	?	d	1.00000	0.00000
8595	Post_Novel2	Novel2	sEs@mi	sEs@mi	?	?	1	?	?	s	0.11390	1.77220
8596	Post_Novel2	Novel2	sEs@mi	sEs@mi	?	?	2	?	?	E	0.06410	1.87179
8597	Post_Novel2	Novel2	sEs@mi	sEs@mi	?	?	3	?	?	s	0.01818	1.96364
8598	Post_Novel2	Novel2	sEs@mi	sEs@mi	?	?	4	?	?	@	0.40000	1.20000
8599	Post_Novel2	Novel2	sEs@mi	sEs@mi	?	?	5	?	?	m	1.00000	0.00000
8600	Post_Novel2	Novel2	sEs@mi	sEs@mi	?	?	6	?	?	i	0.50000	1.00000
8601	Post_Novel2	Novel2	SrapnL	SrapnL	?	?	1	?	?	S	0.01261	1.97478
8602	Post_Novel2	Novel2	SrapnL	SrapnL	?	?	2	?	?	r	0.08211	1.83579
8603	Post_Novel2	Novel2	SrapnL	SrapnL	?	?	3	?	?	a	0.07692	1.84615
8604	Post_Novel2	Novel2	SrapnL	SrapnL	?	?	4	?	?	p	0.66667	0.66667
8605	Post_Novel2	Novel2	SrapnL	SrapnL	?	?	5	?	?	n	1.00000	0.00000
8606	Post_Novel2	Novel2	SrapnL	SrapnL	?	?	6	?	?	L	0.50000	1.00000
8607	Post_Novel2	Novel2	sIluEt	sIluEt	?	?	1	?	?	s	0.11390	1.77220
8608	Post_Novel2	Novel2	sIluEt	sIluEt	?	?	2	?	?	I	0.08462	1.83077
8609	Post_Novel2	Novel2	sIluEt	sIluEt	?	?	3	?	?	l	0.09366	1.81267
8610	Post_Novel2	Novel2	sIluEt	sIluEt	?	?	4	?	?	u	0.12121	1.75758
8611	Post_Novel2	Novel2	sIluEt	sIluEt	?	?	5	?	?	E	1.00000	0.00000
8612	Post_Novel2	Novel2	sIluEt	sIluEt	?	?	6	?	?	t	0.75000	0.50000
8613	Post_Novel2	Novel2	slEnt#	slEnt#	?	?	1	?	?	s	0.11390	1.77220
8614	Post_Novel2	Novel2	slEnt#	slEnt#	?	?	2	?	?	l	0.04779	1.90443
8615	Post_Novel2	Novel2	slEnt#	slEnt#	?	?	3	?	?	E	0.03902	1.92195
8616	Post_Novel2	Novel2	slEnt#	slEnt#	?	?	4	?	?	n	0.37500	1.25000
8617	Post_Novel2	Novel2	slEnt#	slEnt#	?	?	5	?	?	t	1.00000	0.00000
8618	Post_Novel2	Novel2	slEnt#	slEnt#	?	?	6	?	?	#	1.00000	0.00000
8619	Post_Novel2	Novel2	slog@n	slog@n	?	?	1	?	?	s	0.11390	1.77220
8620	Post_Novel2	Novel2	slog@n	slog@n	?	?	2	?	?	l	0.04779	1.90443
8621	Post_Novel2	Novel2	slog@n	slog@n	?	?	3	?	?	o	0.08780	1.82439
8622	Post_Novel2	Novel2	slog@n	slog@n	?	?	4	?	?	g	0.18750	1.62500
8623	Post_Novel2	Novel2	slog@n	slog@n	?	?	5	?	?	@	1.00000	0.00000
8624	Post_Novel2	Novel2	slog@n	slog@n	?	?	6	?	?	n	0.66667	0.66667
8625	Post_Novel2	Novel2	s@nAt@	s@nAt@	?	?	1	?	?	s	0.11390	1.77220
8626	Post_Novel2	Novel2	s@nAt@	s@nAt@	?	?	2	?	?	@	0.05408	1.89184
8627	Post_Novel2	Novel2	s@nAt@	s@nAt@	?	?	3	?	?	n	0.03448	1.93103
8628	Post_Novel2	Novel2	s@nAt@	s@nAt@	?	?	4	?	?	A	0.37500	1.25000
8629	Post_Novel2	Novel2	s@nAt@	s@nAt@	?	?	5	?	?	t	1.00000	0.00000
8630	Post_Novel2	Novel2	s@nAt@	s@nAt@	?	?	6	?	?	@	1.00000	0.00000
8631	Post_Novel2	Novel2	sAvr@n	sAvr@n	?	?	1	?	?	s	0.11390	1.77220
